Entity,Year,Book titles per capita (Fink-Jensen 2015)
Italy,1734,61.09221455
Italy,1735,53.94495788
Italy,1736,56.01191247
Italy,1737,68.04438755
Italy,1738,71.43923947
Italy,1739,70.40486037
Italy,1740,82.97631466
Italy,1741,79.99549176
Italy,1742,67.06093735
Italy,1743,65.23176098
Italy,1744,71.0167413
Italy,1745,74.60125134
Italy,1746,68.57940103
Italy,1747,71.07213469
Italy,1748,75.42880285
Italy,1749,77.75216555
Italy,1750,88.20095406
Italy,1751,87.09161074
Italy,1752,74.72696194
Italy,1753,77.63163763
Italy,1754,90.38187737
Italy,1755,78.91949756
Italy,1756,77.33440109
Italy,1757,79.79481895
Italy,1758,88.85216002
Italy,1759,68.89184678
Italy,1760,81.65693512
Italy,1761,84.83371312
Italy,1762,83.51094486
Italy,1763,79.13799003
Italy,1764,72.12817615
Italy,1765,75.92259868
Italy,1766,78.17622644
Italy,1767,84.43363489
Italy,1768,83.50937752
Italy,1769,100.4311631
Italy,1770,100.325041
Italy,1771,87.45883978
Italy,1772,88.13743794
Italy,1773,86.84205873
Italy,1774,79.05845512
Italy,1775,92.9472329
Italy,1776,85.55991269
Italy,1777,95.80877743
Italy,1778,98.85410538
Italy,1779,86.10148616
Italy,1780,94.91706241
Italy,1781,102.4735606
Italy,1782,104.852038
Italy,1783,101.9883504
Italy,1784,111.3294917
Italy,1785,109.6394254
Italy,1786,101.0288601
Italy,1787,104.6520451
Italy,1788,104.7489642
Italy,1789,120.1869014
Italy,1790,103.8944246
Italy,1791,108.0286247
Italy,1792,118.2277195
Italy,1793,104.0579452
Italy,1794,99.00832067
Italy,1795,82.27238618
Italy,1796,100.577912
Italy,1797,98.07581374
Italy,1798,73.07184805
Italy,1799,74.49663791
Italy,1800,83.06548534
Italy,1937,248.792607
Italy,1938,238.3979364
Italy,1939,238.5728941
Italy,1940,220.9693061
Italy,1941,229.8475433
Italy,1942,201.3598791
Italy,1943,158.7754831
Italy,1944,50.07727975
Italy,1945,91.52326042
Italy,1946,123.652269
Italy,1947,125.3258036
Italy,1948,169.0562946
Italy,1949,224.9588086
Italy,1950,189.0245197
Italy,1951,211.6284955
Italy,1952,203.058784
Italy,1953,187.084263
Italy,1954,189.6105509
Italy,1955,133.5307302
Italy,1956,115.5536477
Italy,1957,142.1048351
Italy,1958,147.4856496
Italy,1959,154.1981056
Italy,1960,161.5814302
Italy,1961,146.4871584
Italy,1962,173.0221544
Italy,1963,171.5877285
Italy,1965,199.7610946
Italy,1966,202.4207171
Italy,1967,155.9797293
Italy,1968,167.3630692
Italy,1969,158.2984789
Italy,1970,160.5446031
Italy,1971,153.3732675
Italy,1972,154.1600856
Italy,1973,148.2202177
Italy,1974,170.9875007
Italy,1975,165.3173815
Italy,1976,169.4707755
Italy,1977,180.4519486
Italy,1978,189.882163
Italy,1979,198.0211721
Italy,1980,213.086524
Italy,1981,238.1664992
Italy,1982,228.6345554
Italy,1983,242.2385441
Italy,1984,252.4297465
Italy,1985,274.0114062
Italy,1986,287.2536393
Italy,1987,301.5880411
Italy,1988,345.8242088
Italy,1989,399.1537947
Italy,1990,441.7822527
Italy,1991,489.0262757
Italy,1992,516.3716156
Italy,1993,527.9978626
Italy,1994,571.4114824
Italy,1995,601.8381888
Italy,1996,614.2203766
Japan,1597,0.588235294
Japan,1598,0.588235294
Japan,1599,0.588235294
Japan,1600,0.588235294
Japan,1601,0.588235294
Japan,1602,0.588235294
Japan,1603,0.588235294
Japan,1604,0.588235294
Japan,1605,0.588235294
Japan,1606,0.588235294
Japan,1607,0.588235294
Japan,1608,0.588235294
Japan,1609,0.588235294
Japan,1610,0.588235294
Japan,1611,0.588235294
Japan,1612,0.588235294
Japan,1613,0.588235294
Japan,1614,0.588235294
Japan,1615,0.588235294
Japan,1616,0.588235294
Japan,1617,0.588235294
Japan,1618,0.588235294
Japan,1619,0.588235294
Japan,1620,0.588235294
Japan,1621,0.588235294
Japan,1622,0.588235294
Japan,1623,0.588235294
Japan,1624,0.588235294
Japan,1625,0.588235294
Japan,1626,0.588235294
Japan,1627,0.588235294
Japan,1628,0.588235294
Japan,1629,0.588235294
Japan,1630,0.588235294
Japan,1631,0.588235294
Japan,1632,0.588235294
Japan,1633,0.588235294
Japan,1634,0.588235294
Japan,1635,0.588235294
Japan,1636,0.588235294
Japan,1637,0.588235294
Japan,1638,0.588235294
Japan,1639,0.588235294
Japan,1640,0.588235294
Japan,1641,0.588235294
Japan,1642,0.588235294
Japan,1643,0.588235294
Japan,1644,0.588235294
Japan,1645,0.588235294
Japan,1646,0.588235294
Japan,1647,0.588235294
Japan,1648,0.588235294
Japan,1649,0.588235294
Japan,1650,0.588235294
Japan,1727,5.517241379
Japan,1728,5.517241379
Japan,1729,5.517241379
Japan,1730,5.517241379
Japan,1731,5.517241379
Japan,1750,8.275862069
Japan,1751,8.275862069
Japan,1752,8.275862069
Japan,1753,8.275862069
Japan,1754,8.275862069
Japan,1755,10.46025105
Japan,1756,10.46025105
Japan,1757,10.46025105
Japan,1758,10.46025105
Japan,1759,10.46025105
Japan,1760,10.46025105
Japan,1761,10.46025105
Japan,1762,10.46025105
Japan,1763,10.46025105
Japan,1764,10.46025105
Japan,1765,10.46025105
Japan,1766,10.46025105
Japan,1767,10.46025105
Japan,1768,10.46025105
Japan,1769,10.46025105
Japan,1770,10.46025105
Japan,1771,10.46025105
Japan,1772,10.46025105
Japan,1773,10.46025105
Japan,1774,10.46025105
Japan,1775,10.46025105
Japan,1776,10.46025105
Japan,1777,10.46025105
Japan,1778,10.46025105
Japan,1779,10.46025105
Japan,1780,10.46025105
Japan,1781,10.46025105
Japan,1782,10.46025105
Japan,1783,10.46025105
Japan,1784,10.46025105
Japan,1785,10.46025105
Japan,1786,10.46025105
Japan,1787,10.46025105
Japan,1788,10.46025105
Japan,1789,10.46025105
Japan,1790,10.46025105
Japan,1791,10.46025105
Japan,1792,10.46025105
Japan,1793,10.46025105
Japan,1794,10.46025105
Japan,1795,10.46025105
Japan,1796,10.46025105
Japan,1797,10.46025105
Japan,1798,10.46025105
Japan,1799,10.46025105
Japan,1800,10.46025105
Japan,1801,10.46025105
Japan,1802,10.46025105
Japan,1803,10.46025105
Japan,1804,10.46025105
Japan,1805,10.46025105
Japan,1806,10.46025105
Japan,1807,10.46025105
Japan,1808,10.46025105
Japan,1809,10.46025105
Japan,1810,10.46025105
Japan,1811,10.46025105
Japan,1812,10.46025105
Japan,1813,10.46025105
Japan,1814,10.46025105
Japan,1815,10.46025105
Japan,1937,431.1568787
Japan,1950,155.2294016
Japan,1951,182.4248242
Japan,1952,200.1641818
Japan,1953,231.5094662
Japan,1954,223.5056914
Japan,1955,241.0842903
Japan,1957,276.3015357
Japan,1958,270.411647
Japan,1959,258.8734081
Japan,1960,251.6908038
Japan,1961,255.1312392
Japan,1962,229.673343
Japan,1963,236.5100834
Japan,1964,245.8337698
Japan,1965,244.7651675
Japan,1966,305.1498749
Japan,1967,297.8122183
Japan,1968,304.8822589
Japan,1969,300.5568448
Japan,1970,299.4777717
Japan,1971,293.6702352
Japan,1972,289.9011163
Japan,1973,329.8505796
Japan,1974,293.9117957
Japan,1975,310.0209194
Japan,1976,319.8053722
Japan,1977,359.2176311
Japan,1978,382.6637026
Japan,1979,383.0514704
Japan,1980,390.3522852
Japan,1981,358.8413487
Japan,1982,362.8129622
Japan,1983,371.0322707
Japan,1985,376.2183776
Japan,1986,367.8104896
Japan,1987,297.6951884
Japan,1992,285.4999493
Japan,1996,447.4580034
Jordan,1963,166.2307385
Jordan,1966,24.38178626
Jordan,1967,129.0777
Jordan,1968,111.3892628
Jordan,1969,154.1064201
Jordan,1970,75.8503725
Jordan,1971,46.90835393
Jordan,1972,65.07386503
Jordan,1973,58.53339211
Jordan,1974,75.96715687
Jordan,1975,231.8409726
Jordan,1976,209.6641256
Jordan,1991,182.6127841
Jordan,1992,204.2711283
Jordan,1993,125.4945111
Jordan,1995,110.6743902
Jordan,1996,117.1069138
Kazakhstan,1924,32.22475529
Kazakhstan,1925,42.64738762
Kazakhstan,1926,55.66608282
Kazakhstan,1927,61.10453179
Kazakhstan,1928,50.73361292
Kazakhstan,1929,58.77694179
Kazakhstan,1930,80.30555495
Kazakhstan,1931,88.57030615
Kazakhstan,1932,88.1949077
Kazakhstan,1933,77.40128125
Kazakhstan,1934,78.19526966
Kazakhstan,1935,78.56654379
Kazakhstan,1936,80.26252323
Kazakhstan,1937,70.21037799
Kazakhstan,1938,75.93781165
Kazakhstan,1939,102.3301098
Kazakhstan,1940,123.9070931
Kazakhstan,1941,99.22457876
Kazakhstan,1942,40.36953503
Kazakhstan,1943,32.88834726
Kazakhstan,1944,32.11112401
Kazakhstan,1945,30.24627251
Kazakhstan,1946,30.77736758
Kazakhstan,1947,50.26614103
Kazakhstan,1948,80.30526165
Kazakhstan,1949,98.07539889
Kazakhstan,1950,115.9380449
Kazakhstan,1951,105.9843325
Kazakhstan,1952,99.39082409
Kazakhstan,1953,108.9401733
Kazakhstan,1954,154.1910498
Kazakhstan,1955,148.4289783
Kazakhstan,1956,172.4549202
Kazakhstan,1957,137.0876993
Kazakhstan,1958,185.4889593
Kazakhstan,1959,188.7386103
Kazakhstan,1960,142.2558614
Kazakhstan,1961,144.8387947
Kazakhstan,1962,139.8699146
Kazakhstan,1963,134.1095717
Kazakhstan,1964,122.3933661
Kazakhstan,1965,138.7108677
Kazakhstan,1966,140.2325216
Kazakhstan,1967,149.939161
Kazakhstan,1968,152.0646759
Kazakhstan,1969,153.9520324
Kazakhstan,1970,154.2760444
Kazakhstan,1971,157.3016286
Kazakhstan,1972,142.7443273
Kazakhstan,1973,120.5441383
Kazakhstan,1974,147.5141293
Kazakhstan,1975,143.6737462
Kazakhstan,1976,134.3639134
Kazakhstan,1977,150.1228517
Kazakhstan,1978,148.1849329
Kazakhstan,1979,146.6525855
Kazakhstan,1980,146.1910353
Kazakhstan,1981,155.1883345
Kazakhstan,1982,152.841183
Kazakhstan,1983,143.5980207
Kazakhstan,1984,148.4298521
Kazakhstan,1985,160.4225681
Kazakhstan,1986,155.3356023
Kazakhstan,1987,157.299875
Kazakhstan,1988,142.5332126
Kazakhstan,1989,118.8500226
Kazakhstan,1990,122.5035432
Kenya,1962,11.29219984
Kenya,1963,7.814961364
Kenya,1965,19.26867221
Kenya,1966,12.67280767
Kenya,1967,15.89558056
Kenya,1968,16.8053041
Kenya,1969,17.72604426
Kenya,1970,14.58143026
Kenya,1972,2.739774932
Kenya,1973,17.94576437
Kenya,1975,13.62274698
Kenya,1976,13.11692933
Kenya,1980,14.20650863
Kenya,1981,12.2444955
Kenya,1983,12.80794385
Kenya,1984,12.49329798
Kenya,1985,47.21304388
Kenya,1986,45.56305905
Kenya,1990,14.90078263
Kenya,1991,9.908202371
Kenya,1994,11.34021538
Kyrgyzstan,1924,23.09461897
Kyrgyzstan,1925,30.72680273
Kyrgyzstan,1926,40.28789076
Kyrgyzstan,1927,44.39595833
Kyrgyzstan,1928,36.985581
Kyrgyzstan,1929,57.12546705
Kyrgyzstan,1930,96.19048032
Kyrgyzstan,1931,124.7465557
Kyrgyzstan,1932,141.581125
Kyrgyzstan,1933,138.5278125
Kyrgyzstan,1934,159.7344968
Kyrgyzstan,1935,179.7937352
Kyrgyzstan,1936,202.8264818
Kyrgyzstan,1937,193.7034236
Kyrgyzstan,1938,226.6207418
Kyrgyzstan,1939,240.0845216
Kyrgyzstan,1940,235.3627882
Kyrgyzstan,1941,192.7444554
Kyrgyzstan,1942,80.4770417
Kyrgyzstan,1943,67.58494587
Kyrgyzstan,1944,68.41329172
Kyrgyzstan,1945,67.31502992
Kyrgyzstan,1946,67.28155491
Kyrgyzstan,1947,101.5232392
Kyrgyzstan,1948,153.4195438
Kyrgyzstan,1949,179.7920667
Kyrgyzstan,1950,205.8700569
Kyrgyzstan,1951,197.0666287
Kyrgyzstan,1952,193.1114623
Kyrgyzstan,1953,227.2968679
Kyrgyzstan,1954,288.4991638
Kyrgyzstan,1955,257.1656662
Kyrgyzstan,1956,277.9182838
Kyrgyzstan,1957,411.3464843
Kyrgyzstan,1958,401.0802032
Kyrgyzstan,1959,352.1612345
Kyrgyzstan,1960,388.2493546
Kyrgyzstan,1961,390.2560168
Kyrgyzstan,1962,351.097555
Kyrgyzstan,1963,330.3358567
Kyrgyzstan,1964,396.871689
Kyrgyzstan,1965,372.6976979
Kyrgyzstan,1966,312.5761434
Kyrgyzstan,1967,334.3599218
Kyrgyzstan,1968,305.1476276
Kyrgyzstan,1969,289.3970182
Kyrgyzstan,1970,288.4817828
Kyrgyzstan,1971,313.9423066
Kyrgyzstan,1972,287.5656918
Kyrgyzstan,1973,274.5827481
Kyrgyzstan,1974,290.8519332
Kyrgyzstan,1975,276.3063656
Kyrgyzstan,1976,266.4152008
Kyrgyzstan,1977,315.2480408
Kyrgyzstan,1978,320.0649855
Kyrgyzstan,1979,307.3502503
Kyrgyzstan,1980,300.326163
Kyrgyzstan,1981,306.2169631
Kyrgyzstan,1982,307.4963736
Kyrgyzstan,1983,356.6046964
Kyrgyzstan,1984,282.6355497
Kyrgyzstan,1985,277.6146708
Kyrgyzstan,1986,232.3034871
Kyrgyzstan,1987,266.5486476
Kyrgyzstan,1988,243.6573104
Kyrgyzstan,1989,230.780955
Kyrgyzstan,1990,208.777208
Latvia,1940,202.4272682
Latvia,1941,254.7694399
Latvia,1942,148.3733487
Latvia,1943,164.789316
Latvia,1944,213.5778556
Latvia,1945,263.6163151
Latvia,1946,381.6167122
Latvia,1947,489.8654827
Latvia,1948,642.6405465
Latvia,1949,663.9812932
Latvia,1950,678.5444653
Latvia,1951,625.1386066
Latvia,1952,584.4264603
Latvia,1953,529.29544
Latvia,1954,719.865009
Latvia,1955,700.2608746
Latvia,1956,776.7726233
Latvia,1957,732.1075113
Latvia,1958,778.4301963
Latvia,1959,946.4157317
Latvia,1960,1112.90607
Latvia,1961,1159.504582
Latvia,1962,1072.79496
Latvia,1963,1032.101541
Latvia,1964,1032.550017
Latvia,1965,851.9686689
Latvia,1966,802.2043945
Latvia,1967,815.1662639
Latvia,1968,858.7309989
Latvia,1969,871.9523834
Latvia,1970,917.7696208
Latvia,1971,1005.189279
Latvia,1972,1079.024039
Latvia,1973,871.8258991
Latvia,1974,994.8932905
Latvia,1975,961.567367
Latvia,1976,875.337134
Latvia,1977,908.3220847
Latvia,1978,920.3404421
Latvia,1979,931.1235093
Latvia,1980,1008.49936
Latvia,1981,905.8028141
Latvia,1982,890.9858794
Latvia,1983,859.5912719
Latvia,1984,945.1328364
Latvia,1985,884.7435452
Latvia,1986,802.5294143
Latvia,1987,817.3003418
Latvia,1988,741.7228089
Latvia,1989,722.4509796
Latvia,1990,587.177456
Latvia,1991,523.1380134
Latvia,1992,576.8637497
Latvia,1993,629.0661291
Latvia,1994,664.544773
Latvia,1995,790.9942412
Latvia,1996,798.6905539
Lithuania,1940,151.5769288
Lithuania,1941,145.628913
Lithuania,1942,70.95037736
Lithuania,1943,69.29178468
Lithuania,1944,81.43891721
Lithuania,1945,93.04750915
Lithuania,1946,126.5099432
Lithuania,1947,196.7236663
Lithuania,1948,303.9039713
Lithuania,1949,362.1875977
Lithuania,1950,420.2636812
Lithuania,1951,446.7091362
Lithuania,1952,478.7181345
Lithuania,1953,504.2564954
Lithuania,1954,679.9015182
Lithuania,1955,708.4016745
Lithuania,1956,696.6617408
Lithuania,1957,689.3872825
Lithuania,1958,666.1105766
Lithuania,1959,786.3333281
Lithuania,1960,797.8692623
Lithuania,1961,674.6680302
Lithuania,1962,688.3679155
Lithuania,1963,681.5236749
Lithuania,1964,698.6754933
Lithuania,1965,730.2715995
Lithuania,1966,781.1970769
Lithuania,1967,673.0992363
Lithuania,1968,705.8131172
Lithuania,1969,701.8462393
Lithuania,1970,696.7192999
Lithuania,1971,592.9128037
Lithuania,1972,573.8700533
Lithuania,1973,508.080138
Lithuania,1974,568.3132694
Lithuania,1975,543.3870014
Lithuania,1976,442.7722825
Lithuania,1977,451.8924895
Lithuania,1978,514.6165265
Lithuania,1979,504.5634998
Lithuania,1980,486.7130538
Lithuania,1981,588.3302656
Lithuania,1982,661.2305819
Lithuania,1983,692.2330262
Lithuania,1984,729.6654284
Lithuania,1985,794.8075177
Lithuania,1986,790.6966336
Lithuania,1987,805.2907217
Lithuania,1988,824.1810585
Lithuania,1989,729.6434635
Lithuania,1990,873.6090199
Lithuania,1992,638.0601674
Lithuania,1993,602.8727537
Lithuania,1994,784.0449436
Lithuania,1995,861.2858802
Lithuania,1996,993.64395
Malaysia,1955,20.1047086
Malaysia,1962,37.95030195
Malaysia,1963,40.66262146
Malaysia,1964,52.35455012
Malaysia,1965,93.07962329
Malaysia,1966,73.1327684
Malaysia,1967,47.56334837
Malaysia,1969,111.045428
Malaysia,1970,80.10840482
Malaysia,1971,107.5968284
Malaysia,1972,107.0667368
Malaysia,1973,92.38493678
Malaysia,1974,103.201499
Malaysia,1975,117.7928025
Malaysia,1976,103.71227
Malaysia,1977,104.3955022
Malaysia,1978,101.0767567
Malaysia,1979,151.5191637
Malaysia,1980,141.525006
Malaysia,1981,167.1385469
Malaysia,1982,193.9593537
Malaysia,1983,238.9042206
Malaysia,1984,262.2522434
Malaysia,1985,164.2939359
Malaysia,1986,213.0851066
Malaysia,1989,195.5513356
Malaysia,1990,261.4910852
Malaysia,1991,209.258587
Malaysia,1993,202.571609
Malaysia,1994,211.079715
Malaysia,1995,329.5357461
Malaysia,1996,291.384155
Malta,1965,219.3229813
Malta,1966,192.1368771
Malta,1967,204.034868
Malta,1969,158.0175307
Malta,1970,285.6537324
Malta,1971,344.119852
Malta,1972,385.0608897
Malta,1973,382.1798545
Malta,1974,355.4604913
Malta,1975,411.7837251
Malta,1976,382.5670859
Malta,1977,361.3739437
Malta,1978,453.2264425
Malta,1979,360.3593215
Malta,1980,302.196972
Malta,1981,362.9843917
Malta,1982,685.68827
Malta,1983,781.3971268
Malta,1984,890.7760566
Malta,1985,1028.702826
Malta,1986,998.1968987
Malta,1987,1206.141293
Malta,1988,1108.108799
Malta,1989,1086.335531
Malta,1990,1280.955258
Malta,1992,1079.538777
Malta,1993,1127.002659
Malta,1995,1071.92227
Mexico,1539,3.823529803
Mexico,1540,3.823529803
Mexico,1541,3.823529803
Mexico,1542,3.823529803
Mexico,1543,3.823529803
Mexico,1544,3.823529803
Mexico,1545,3.823529803
Mexico,1546,3.823529803
Mexico,1547,3.823529803
Mexico,1548,3.823529803
Mexico,1549,3.823529803
Mexico,1550,3.823529803
Mexico,1551,3.823529803
Mexico,1552,3.823529803
Mexico,1553,3.823529803
Mexico,1554,3.823529803
Mexico,1555,3.823529803
Mexico,1556,3.823529803
Mexico,1557,3.823529803
Mexico,1558,3.823529803
Mexico,1559,3.823529803
Mexico,1560,3.823529803
Mexico,1561,3.823529803
Mexico,1562,3.823529803
Mexico,1563,3.823529803
Mexico,1564,3.823529803
Mexico,1565,3.823529803
Mexico,1566,3.823529803
Mexico,1567,3.823529803
Mexico,1568,3.823529803
Mexico,1569,3.823529803
Mexico,1570,3.823529803
Mexico,1571,3.823529803
Mexico,1572,3.823529803
Mexico,1573,3.823529803
Mexico,1574,3.823529803
Mexico,1575,3.823529803
Mexico,1576,3.823529803
Mexico,1577,3.823529803
Mexico,1578,3.823529803
Mexico,1579,3.823529803
Mexico,1580,3.823529803
Mexico,1581,3.823529803
Mexico,1582,3.823529803
Mexico,1583,3.823529803
Mexico,1584,3.823529803
Mexico,1585,3.823529803
Mexico,1586,3.823529803
Mexico,1587,3.823529803
Mexico,1588,3.823529803
Mexico,1589,3.823529803
Mexico,1590,3.823529803
Mexico,1591,3.823529803
Mexico,1592,3.823529803
Mexico,1593,3.823529803
Mexico,1594,3.823529803
Mexico,1595,3.823529803
Mexico,1596,3.823529803
Mexico,1597,3.823529803
Mexico,1598,3.823529803
Mexico,1599,3.823529803
Mexico,1600,3.823529803
Mexico,1601,3.823529803
Mexico,1602,3.823529803
Mexico,1603,3.823529803
Mexico,1604,3.823529803
Mexico,1605,3.823529803
Mexico,1606,3.823529803
Mexico,1607,3.823529803
Mexico,1608,3.823529803
Mexico,1609,3.823529803
Mexico,1610,3.823529803
Mexico,1611,3.823529803
Mexico,1612,3.823529803
Mexico,1613,3.823529803
Mexico,1614,3.823529803
Mexico,1615,3.823529803
Mexico,1616,3.823529803
Mexico,1617,3.823529803
Mexico,1618,3.823529803
Mexico,1619,3.823529803
Mexico,1620,3.823529803
Mexico,1621,3.823529803
Mexico,1622,3.823529803
Mexico,1623,3.823529803
Mexico,1624,3.823529803
Mexico,1625,3.823529803
Mexico,1626,3.823529803
Mexico,1627,3.823529803
Mexico,1628,3.823529803
Mexico,1629,3.823529803
Mexico,1630,3.823529803
Mexico,1631,3.823529803
Mexico,1632,3.823529803
Mexico,1633,3.823529803
Mexico,1634,3.823529803
Mexico,1635,3.823529803
Mexico,1636,3.823529803
Mexico,1637,3.823529803
Mexico,1638,3.823529803
Mexico,1639,3.823529803
Mexico,1640,3.823529803
Mexico,1641,3.823529803
Mexico,1642,3.823529803
Mexico,1643,3.823529803
Mexico,1644,3.823529803
Mexico,1645,3.823529803
Mexico,1646,3.823529803
Mexico,1647,3.823529803
Mexico,1648,3.823529803
Mexico,1649,3.823529803
Mexico,1650,3.823529803
Mexico,1651,3.823529803
Mexico,1652,3.823529803
Mexico,1653,3.823529803
Mexico,1654,3.823529803
Mexico,1655,3.823529803
Mexico,1656,3.823529803
Mexico,1657,3.823529803
Mexico,1658,3.823529803
Mexico,1659,3.823529803
Mexico,1660,3.823529803
Mexico,1661,3.823529803
Mexico,1662,3.823529803
Mexico,1663,3.823529803
Mexico,1664,3.823529803
Mexico,1665,3.823529803
Mexico,1666,3.823529803
Mexico,1667,3.823529803
Mexico,1668,3.823529803
Mexico,1669,3.823529803
Mexico,1670,3.823529803
Mexico,1671,3.823529803
Mexico,1672,3.823529803
Mexico,1673,3.823529803
Mexico,1674,3.823529803
Mexico,1675,3.823529803
Mexico,1676,3.823529803
Mexico,1677,3.823529803
Mexico,1678,3.823529803
Mexico,1679,3.823529803
Mexico,1680,3.823529803
Mexico,1681,3.823529803
Mexico,1682,3.823529803
Mexico,1683,3.823529803
Mexico,1684,3.823529803
Mexico,1685,3.823529803
Mexico,1686,3.823529803
Mexico,1687,3.823529803
Mexico,1688,3.823529803
Mexico,1689,3.823529803
Mexico,1690,3.823529803
Mexico,1691,3.823529803
Mexico,1692,3.823529803
Mexico,1693,3.823529803
Mexico,1694,3.823529803
Mexico,1695,3.823529803
Mexico,1696,3.823529803
Mexico,1697,3.823529803
Mexico,1698,3.823529803
Mexico,1699,3.823529803
Mexico,1700,3.823529803
Mexico,1701,8.5
Mexico,1702,8.5
Mexico,1703,8.5
Mexico,1704,8.5
Mexico,1705,8.5
Mexico,1706,8.5
Mexico,1707,8.5
Mexico,1708,8.5
Mexico,1709,8.5
Mexico,1710,8.5
Mexico,1711,8.5
Mexico,1712,8.5
Mexico,1713,8.5
Mexico,1714,8.5
Mexico,1715,8.5
Mexico,1716,8.5
Mexico,1717,8.5
Mexico,1718,8.5
Mexico,1719,8.5
Mexico,1720,8.5
Mexico,1721,8.5
Mexico,1722,8.5
Mexico,1723,8.5
Mexico,1724,8.5
Mexico,1725,8.5
Mexico,1726,8.5
Mexico,1727,8.5
Mexico,1728,8.5
Mexico,1729,8.5
Mexico,1730,8.5
Mexico,1731,8.5
Mexico,1732,8.5
Mexico,1733,8.5
Mexico,1734,8.5
Mexico,1735,8.5
Mexico,1736,8.5
Mexico,1737,8.5
Mexico,1738,8.5
Mexico,1739,8.5
Mexico,1740,8.5
Mexico,1741,8.5
Mexico,1742,8.5
